uuid,company_name,founded,short_bio,min_employees,max_employees,email ,phone_number,previous_name,website,country,region,zip_code,street_address1,street_address2,website2,facebook,twitter,linkedin,,,,,,FALSE,,,,0,0,Consulting,,,,,,,,,,,,,,,,
cda44d62e40c4ab8bddf3d24a40b3f4e,InfoHandler,,InfoHandler is a software development company.,11,50,,(919) 942-9448,,https://www.infohandler.com/,United States,North Carolina,27713,"6409 Fayetteville Rd.,",Ste 120-309,https://www.infohandler.com/,https://www.linkedin.com/company/infohandler/,,,,,,,,FALSE,,,,0,0,Computer,Software,,,,,,,,,,,,,,,
0f6c86dbbb1c49229f554c64a4fcffa4,Syracuse Plastics of North Carolina,,Syracuse Plastics of North Carolina is a full service injection molder and contract manufacturer of precision components & assemblies.,,,,,,http://www.syracuseplasticsnc.com,United States,North Carolina,27511,100 Falcone Parkway,,http://www.syracuseplasticsnc.com,,,,,,,,,FALSE,,,,0,0,Manufacturing,,,,,,,,,,,,,,,,
e30b1b3149ac4096a2152dc9420463a0,Lakeview Technology Solutions,,Lakeview Technology Solutions is a provider of information technology consulting services.,,,,,"[u'Netplex Technologies', u'LVTS']",,United States,North Carolina,28227,2301 Crownpoint Executive Drive,,,,,,,,,,,FALSE,,,,0,0,Consulting,Information Technology,,,,,,,,,,,,,,,
0f2fd7a235004bbea82c91b9cdf0a38c,Lien Nation,1/1/15,Lien Nation is a Provider of an online platform,,,,843-327-8451,,http://www.liennation.com/,United States,South Carolina,29615,"8595 Pelham Road,",,http://www.liennation.com/,,,,,,,,,FALSE,,,,0,0,Online Portals,Property Management,,,,,,,,,,,,,,,
c79086078b60469090f87d40490a7700,Klearly,1/1/17,Klearly is a SaaS-based platform for B2B companies,,,,,,https://klearly.io/,United States,North Carolina,,,,https://klearly.io/,https://twitter.com/seeklearly,https://www.linkedin.com/company/klearly/,,,,,,,FALSE,,,,0,0,Computer,Software,,,,,,,,,,,,,,,
75d9d5959cfc40d29209b0fba10640ca,Builders Wholesale Flooring,1/1/92,Builders Wholesale Flooring is wholesales building materials.,,,,(803) 771-6677,,http://www.builderswholesale.com/,United States,South Carolina,29169,820 Chris Drive,,http://www.builderswholesale.com/,,,,,,,,,FALSE,,,,0,0,Building Material,Home Improvement,,,,,,,,,,,,,,,
0f06ce513ae6485c8ead1ed7019af1b9,Katana Safety,1/1/16,Katana Safety is a Developer of personal safety device and application,11,50,support@katanasafety.com,1-855-528-2621,"[u'Aluma Innovations', u'Aluma US']",https://www.katanasafety.com/,United States,South Carolina,29601,"504 Rhett Street,",,https://www.katanasafety.com/,https://www.facebook.com/katanasafety/,https://twitter.com/katanasafety,https://www.linkedin.com/company/katana.us/,,,,,,FALSE,,,,0,0,Consumer Goods,Apps,Public Safety,,,,,,,,,,,,,,
1517469912024436bab518d531d867fa,Grand Strand Vacations,8/1/54,"Vacation Rental Company in North Myrtle Beach, SC. Grand Strand Vacations offers beach homes and condos for short term rental.",1,10,bo@grandstrandvacations.com,843-249-3433,,https://www.grandstrandvacations.com/,United States,South Carolina,29582,503 Sea Mountain Highway,,https://www.grandstrandvacations.com/,https://www.facebook.com/grandstrandvacations/,https://twitter.com/grandstrandvaca,http://www.linkedin.com/in/grandstrandvacations,,,,,,FALSE,,,,0,0,Vacation Rental,Property Management,,,,,,,,,,,,,,,
eca84a9a2a5e473389e7c35b8741e975,iValu8,,iValu8 is a way to help get feedback from customers while allowing you to drive more users to the site,11,50,,"iValu8, Inc.",,https://ivalu8.com/,United States,North Carolina,27514,112 Silo Drive,,https://ivalu8.com/,https://www.facebook.com/IValu8Offers/,https://www.linkedin.com/company/ivalu8/,,,,,,,FALSE,,,,0,0,Marketing,Advertising,,,,,,,,,,,,,,,
b27ef9fe83f943da937f515c9c84b4e6,InVerge,,InVerge is a developer of an online collaborative community,,,,,,http://www.inverge.us/,United States,North Carolina,,,,http://www.inverge.us/,https://www.facebook.com/inverge.us/,,,,,,,,FALSE,,,,0,0,Communities,,,,,,,,,,,,,,,,
3af840af95534933b6f68e8cd7b357c7,Inside Chef,,Inside Chef is a Developer of a platform for connecting chefs with customers.,,,,,,http://www.insidechef.com/,United States,North Carolina,28202,"520 Elliot Street,",,http://www.insidechef.com/,https://www.facebook.com/insidechefs/,https://twitter.com/insidechefs,,,,,,,FALSE,,,,0,0,Social Network,Customer Service,,,,,,,,,,,,,,,
798443d31dec4a3982c6ec2f4654e29b,InnerOptic Technology,,InnerOptic Technology is a Developer of navigation software designed to improve image-guided procedures.,,,info@inneroptic.com,(919) 732-2090,,https://www.inneroptic.com/,United States,North Carolina,27278,"106A North Churton Street,",,https://www.inneroptic.com/,https://in.linkedin.com/company/inneroptic-technology-inc,,,,,,,,FALSE,,,,0,0,Medical,Information Technology,,,,,,,,,,,,,,,
4b7cf094def542799ef923afb920efc7,INDISOURCE TECHNOLOGIES,1/1/05,INDISOURCE TECHNOLOGIES  is the Provider of an online platform for Indian Women.,1,10,,,,http://indusladies.com/community/,United States,South Carolina,,1801 Warner Ranch Road,"Apartment 1629 Round Rock, TX United States",http://indusladies.com/community/,,,,,,,,,FALSE,,,,0,0,Social,Software,,,,,,,,,,,,,,,
c273d66d26404709bd099c73549eef3a,Adams Wells Special Services,,Adams Wells Special Services has established a wide arrary of resources for parents of students receiving special education services.,1,10,,260-824-5880,,http://awssc.k12.in.us/,United States,South Carolina,46714,925 N. Main Street,,http://awssc.k12.in.us/,https://www.linkedin.com/company/adams-wells-special-services-cooperative/,,,,,,,,FALSE,,,,18000,0,Education,,,,,,,,,,,,,,,,
4971db1d3e5b48d494356a779263f641,iEntertainment Network,1/1/82,"iEntertainment Network is a game developer and publisher of online, mobile, and PC/Mac games company.",,,custsvc@ient.com,(919) 238-4090,,https://imagicgames.com/,United States,North Carolina,27519,P.O. Box 3897,,https://imagicgames.com/,https://www.facebook.com/iEntertainmentNetwork/,https://twitter.com/totalsims,,,,,,,FALSE,,,,0,0,Gaming,,,,,,,,,,,,,,,,
c8b97f49f06646e99862f3b0dbb01af8,Huseby,1/1/74,"Huseby is a global leader in court reporting, trial support services.",51,100,connect@huseby.com,+1 704-333-9889,,https://www.huseby.com/,United States,North Carolina,28208,"1230 West Morehead St., Suite 102",,https://www.huseby.com/,https://www.facebook.com/HusebyCourtReporting,https://twitter.com/huseby,https://www.linkedin.com/company/huseby-inc./,,,,,,FALSE,,,,0,0,Legal,,,,,,,,,,,,,,,,
70ae515052a64823845baca2518415a6,InCentric Solutions,1/1/01,InCentric Solutions is an integrated technology solutions provider.,11,50,,877-860-0222,,http://www.incentric.com/,United States,North Carolina,27560,1002 Copeland Oaks Drive,,http://www.incentric.com/,https://www.linkedin.com/company/incentric-solutions/,,,,,,,,FALSE,,,,0,0,Information Services,Information Technology,,,,,,,,,,,,,,,
89f828c47b8a4266bacbc5226060e871,Ideal Medical Technologies,1/1/13,Ideal Medical Technologies is a healthcare devices and services.,1,10,IMT@idealmedtech.com,(828) 649 - 6331,,http://idealmedtech.com/,United States,North Carolina,28814,"725 Merrimon Ave, #8756,",,http://idealmedtech.com/,https://www.linkedin.com/company/ideal-medical-technologies/,,,,,,,,FALSE,,,,0,0,Health Care,,,,,,,,,,,,,,,,
d7082529f8b645aba2c54bbd176bf7f0,ImageLabs,1/1/93,ImageLabs is a manufacturer of industrial analytical inspection systems and machine vision systems.,1,10,sales@imagelabs.com,(406) 585-7225,,http://www.imagelabs.com/,United States,South Carolina,59714,PO Box 1545,,http://www.imagelabs.com/,https://www.linkedin.com/company/image-labs/,,,,,,,,FALSE,,,,0,0,Cosmetics,,,,,,,,,,,,,,,,
64a0692ce5104fdeb1b1ff068eed692e,Carolinas Net Care,1/1/06,Carolinas Net Care is a reliable IT network is imperative to your business success.,,,,,,https://www.carolinasnetcare.com/,United States,North Carolina,28210,5950 Fairview Road #712,,https://www.carolinasnetcare.com/,https://www.facebook.com/cnetcare,https://twitter.com/cnetcare,https://www.linkedin.com/company/cnetcare/,,,,,,FALSE,,,,0,0,Computer,Information Services,Information Technology,,,,,,,,,,,,,,
ff79a33d5fa44cbb81480d8e39be8eb9,HostForce,1/1/03,HostForce is dedicated to providing practical and cost effective IT services and Hosting Solutions.,,,support@hostforce.com,,,http://www.hostforce.com/,United States,North Carolina,27105,450 W. Hanes Mill Rd,Suite 100,http://www.hostforce.com/,https://www.facebook.com/SShostforce/,https://twitter.com/SSHostforce,,,,,,,FALSE,,,,0,0,Internet,Information Technology,,,,,,,,,,,,,,,
fae9c12c731f4a6397639c0b5b6ed8f6,Homeland Integrated Security Systems,,Homeland Integrated Security Systems is a developer of software and computer systems.,,,,(828) 681-5152,[u'HISS'],,United States,North Carolina,28803,2 Town Square Boulevard,,,,,,,,,,,FALSE,,,,0,0,Software,,,,,,,,,,,,,,,,
8266038e267b448280b62de421e47827,Help Desk Now,,Help Desk Now is a Provider of outsourced customer care services.,501,1000,,336-632-0995,[u'HDN'],https://www.helpdesknow.com,United States,North Carolina,27407,"4905 Koger Boulevard,",,https://www.helpdesknow.com,,,,,,,,,FALSE,,,,0,0,Consumer,,,,,,,,,,,,,,,,
401709c3c2ad4c8eb9bf95fedb97f668,Help Get Sponsors,1/1/12,Help Get Sponsors is a Developer of a sponsorship software.,1,10,,,[u'HGS'],https://www.helpgetsponsors.com/,United States,North Carolina,27609,"4208 Six Forks Road,",,https://www.helpgetsponsors.com/,https://twitter.com/HelpGetSponsors,https://www.linkedin.com/company/helpgetsponsors.com/,,,,,,,FALSE,,,,0,0,Computer,Software,SaaS,,,,,,,,,,,,,,
67f1331d33624411aaa3e8f39dd5dcd7,HeptaQuest,1/1/15,HeptaQuest is a Provider of clinical intelligence platform,,,,972-372-9815,,http://www.heptaquest.com/,United States,North Carolina,75094,"321 Shady Timbers Lane,",,http://www.heptaquest.com/,,,,,,,,,FALSE,,,,0,0,Clinical Trials,,,,,,,,,,,,,,,,
0c19dab34d1744b8a8a26fe9b54b49df,Hawk Analytics,1/1/13,Hawk Analytics develops applications that extract rapid answers and compelling visual evidence from location-based data.,1,10,info@hawkanalytics.com,,,http://www.hawkanalytics.com/company/,United States,South Carolina,76226,"2652 FM 407,",Suite 215-E,http://www.hawkanalytics.com/company/,https://www.facebook.com/hawkanalytics/,https://twitter.com/hawk_analytics,https://www.linkedin.com/company/hawk-analytics-inc-/,,,,,,FALSE,,,,0,0,Software,Law Enforcement,Information Technology,,,,,,,,,,,,,,
51404ac5573d41c0934e151065046789,Hawks Tixx,1/1/11,"Hawks Tixx LLC sells tickets through the Internet for sports, concerts, and theater.",,,,702-202-6116,,http://www.hawkstixx.com/,United States,South Carolina,89135-1037,10300 West Charleston Boulevard,"Suite13-360  Las Vegas, NV",http://www.hawkstixx.com/,,,,,,,,,FALSE,,,,0,0,Ticketing,Internet,,,,,,,,,,,,,,,
2addc75fabba43beb0ecf72b0a3a60b3,Hazelwood Partners,1/1/07,"It Partners helps clients define  the value of their enterprise.  In an evironmnet facing unprecedented challenge and opportunity,",11,50,,,,http://www.hazelwoodpartners.com,United States,South Carolina,75063,"Dallas,",Texas,http://www.hazelwoodpartners.com,https://www.linkedin.com/company/hazelwood-partners/,,,,,,,,FALSE,,,,0,0,Management Consulting,Service Industry,,,,,,,,,,,,,,,
0fac18a1c0cc4533a4fcbf8ea3595dd9,GoodUnited,1/1/14,GoodUnited is the first company to help non-profits tap the unlimited potential of Facebook Fundraisers.,1,10,hello@goodunited.org,,,,United States,South Carolina,29403,796 Meeting St.,"Charleston, SC",https://www.facebook.com/pg/goodunitedorg/about/,https://twitter.com/goodunitedio,https://www.linkedin.com/company/goodunited/about/,,,,,,,FALSE,,,,0,0,Internet,Social Media,Information Technology,,,,,,,,,,,,,,
ff4ddc9c6f9b492d8dbe7eabd583880d,Crunchy Data Solutions,1/1/12,Crunchy Data is the industry leader in enterprise PostgreSQL support and open source solutions.,,,info@crunchydata.com,843-737-6045,,https://www.crunchydata.com,United States,South Carolina,29492,162 Seven Farms Dr.,,https://www.crunchydata.com,https://www.linkedin.com/company/crunchy-data-solutions-inc-/about/,,,,,,,,FALSE,,,,0,0,Information Technology,,,,,,,,,,,,,,,,
fda6eac355ab45cf9d17ee14545f6a92,Global Networkers,1/1/00,Global Networkers  is a information technology Company.,,,,704-343-0094,,,United States,North Carolina,28277,"11520 North Community House Road,",,,,,,,,,,,FALSE,,,,0,0,,,,,,,,,,,,,,,,,
fb63476860084262974f51df9f7f2a8d,GoKart,1/1/16,GoKart is a developer of a ride share platform created to provide children's transportation service.,,,hello@gokartkids.com,877-860-4010,[u'GoKart NC'],https://www.gokartkids.com/,United States,North Carolina,27519,725 Transom View Way,,https://www.gokartkids.com/,https://www.facebook.com/gokartrides/?fref=ts,https://www.linkedin.com/company/gokartnc/,,,,,,,FALSE,,,,0,0,Transportation,,,,,,,,,,,,,,,,
3ae165b386cb4ddd87919b500453ee00,Greenjoy Life,,"Provider of an online platform intended to offer salads, recipes and health tips.",1,10,,+1 843-645-9050,"[u""Aunt Dottie's""]",https://greenjoylife.com/,United States,South Carolina,29910,214 Bluffton Rd,,https://greenjoylife.com/,https://www.facebook.com/pg/GreenLuvin/,https://www.linkedin.com/company/greenjoylife/about/,,,,,,,FALSE,,,,0,0,Fruit,Food Processing,Health Care,Lifestyle,,,,,,,,,,,,,
2cc32d3e09814134b5e0979a98196d55,GHC Capital Group USA,,GHC Capital Group USA is a Developer of a debt collection software.,,,,678-636-3061,,http://www.ghccapitalusa.com/,United States,South Carolina,30338,"1117 Perimeter Center West,",,http://www.ghccapitalusa.com/,,,,,,,,,FALSE,,,,0,0,Commercial,Consumer,Banking,Software,,,,,,,,,,,,,
43eaa5f5837e4a5d843ad0b73c8e3e3c,Green PolkaDot Box,1/1/07,Operator of an online membership club for organic and non-genetically modified organism natural foods.,11,50,info@greatagentusa.com,,,https://www.greenpolkadotbox.com/,United States,South Carolina,84647,1450 S Blackhawk Blvd,,https://www.greenpolkadotbox.com/,https://www.linkedin.com/company/the-green-polkadot-box/,,,,,,,,FALSE,,,,0,0,Organic Food,,,,,,,,,,,,,,,,
b6ac32e1f6ae4f5e8e04cb4fa3b081aa,tForm Packaging,9/1/15,Sustainable Packaging,1,10,,,,https://www.tformpackaging.com,United States,South Carolina,,,,https://www.tformpackaging.com,https://www.facebook.com/tformpackaging,https://twitter.com/tformpackaging,https://www.linkedin.com/company/tform-inc,,,,,,FALSE,,,,870000,0,Packaging Services,,,,,,,,,,,,,,,,
738ff666ec1b49eaaa50995fa332d6ad,GadgetSpace,1/1/14,GadgetSpace is a provider of mobile infrastructure software,,,info@gadgetspace.com,571. 335.1670,,http://gadgetspace.com/,United States,North Carolina,,1020 Southhill Drive,,http://gadgetspace.com/,https://www.linkedin.com/company/gadgetspace-llc/,,,,,,,,FALSE,,,,0,0,Information Services,Information Technology,,,,,,,,,,,,,,,
a0e7738997a24535b93ac719144731f2,Forte Internet Software,1/1/94,Fort̩ Agent is an email and Usenet news client used on the Windows operating system.,1,10,,,,http://www.forteinc.com/,United States,North Carolina,27514,7 Old Rocky Ridge Rd,Chapel Hill,http://www.forteinc.com/,https://www.linkedin.com/company/forte-internet-software-inc/about/,,,,,,,,FALSE,,,,0,0,,,,,,,,,,,,,,,,,
cfd997f9aca74089adc263b921c9baf0,Burke,1/1/48,"Burke Mills is a manufacturer, processor, and dyer of yarns primarily for use in the home furnishings and automobile upholstery sectors",,,your@address.here,828-874-6341,,http://www.brkk.net/,United States,North Carolina,28658,201 East 8th Street,,http://www.brkk.net/,,,,,,,,,FALSE,,,,0,0,Manufacturing,,,,,,,,,,,,,,,,
82b40184a8ed4f2bb68dd872013bd3b4,Freshlist,1/1/14,Freshlist is a food sourcing marketplace intended to connect chefs with local farms and producers for simplifying the supply chain.,,,,,,https://www.freshlist.com/,United States,North Carolina,,,,https://www.freshlist.com/,https://twitter.com/freshlistclt,https://www.linkedin.com/company/freshlist/,,,,,,,FALSE,,,,0,0,Food and Beverage,,,,,,,,,,,,,,,,
80ac5c332ac14e5d88bdda476d7be492,FoodStaff,,FoodStaff is a provider of food and beverage personnel.,,,,(843) 406-0115,,http://www.foodstaff.com/,United States,South Carolina,29412,1387 Harborview Road,,http://www.foodstaff.com/,https://www.linkedin.com/company/foodstaff/about/,,,,,,,,FALSE,,,,0,0,Food and Beverage,Hospitality,,,,,,,,,,,,,,,
b20d3b41d8bc40bfb44ccf6612680bf0,Forgge,,Forgge is a 3D Printing network company.,,,,,,http://forgge.com/contact/,United States,South Carolina,29604,"101 N. Main St., Suite 302",,http://forgge.com/contact/,,,,,,,,,FALSE,,,,0,0,Printing,,,,,,,,,,,,,,,,
c05329a3ac9c4d6a82691202432aad79,Exceptional IT Services,,Exceptional IT Services is a Provider of information technology services.,,,,,,http://www.exceptionalit.com/,United States,North Carolina,27511,"114-100 Mackenan Drive,",,http://www.exceptionalit.com/,,,,,,,,,FALSE,,,,0,0,Information Technology,,,,,,,,,,,,,,,,
04c8d570f8d34c3d894bc7b9db8906ed,Express Payroll Service,,Express Payroll Service is a Provider of payroll and accounting services.,1,10,,,,http://www.expresspayrollservice.com/,United States,North Carolina,28115,"125 East Plaza Drive,",,http://www.expresspayrollservice.com/,https://www.linkedin.com/company/express-payroll-services-inc/,,,,,,,,FALSE,,,,0,0,Payments,Accounting,,,,,,,,,,,,,,,
43bca837e4bc448abecff16e6966a2f7,Extensibility,1/1/98,Extensibility is a Provider of real-time infrastructure software for e-business.,,,,,,http://www.extensibility.com/,United States,North Carolina,27516,"200 West Franklin Street,","Suite 250,",http://www.extensibility.com/,,,,,,,,,FALSE,,,,0,0,Software,,,,,,,,,,,,,,,,
6f973d8196d649b181e03b1cbc8d5879,Purilogics,1/1/13,Biologics purification made fast and simple,1,10,info@purilogics.com,864-325-9062,,http://www.purilogics.com,United States,South Carolina,29605,900B W Faris Rd,,http://www.purilogics.com,https://www.twitter.com/purilogics,http://www.linkedin.com/in/purilogics,,,,,,,FALSE,,,,1115894,0,Biopharma,Biotechnology,,,,,,,,,,,,,,,
